Keyword,Competition,Global Monthly Searches,Google Search Network,Local Monthly Searches,Approximate CPC ($),Ad Share,Search Share,Extracted From Webpage,Jun-11,May-11,Apr-11,Mar-11,Feb-11,Jan-11,Dec-10,Nov-10,Oct-10,Sep-10,Aug-10,Jul-10
sleep apnea,0.63,673000,-,450000,2.96,-,-,-,450000,450000,450000,550000,550000,550000,450000,450000,450000,368000,368000,368000
arthritis,0.56,4090000,-,1500000,6.46,-,-,-,1500000,1500000,1500000,1830000,1500000,1830000,1500000,1500000,1500000,1500000,1500000,1220000
cholesterol,0.54,3350000,-,1500000,5.41,-,-,-,1220000,1220000,1500000,1830000,1500000,1500000,1220000,1500000,1500000,1500000,1220000,1220000
bipolar disorder,0.45,673000,-,450000,6.12,-,-,-,368000,450000,673000,450000,450000,368000,368000,450000,450000,368000,301000,301000
hepatitis c,0.37,823000,-,368000,1.47,-,-,-,368000,368000,368000,450000,368000,368000,301000,368000,368000,368000,301000,301000
acai berry,0.64,1000000,-,368000,1.06,-,-,-,246000,201000,246000,368000,368000,450000,368000,368000,450000,450000,450000,550000
melanoma,0.24,1000000,-,450000,1.17,-,-,-,550000,550000,450000,450000,368000,368000,368000,368000,450000,450000,368000,368000
creatine,0.15,1830000,-,673000,0.8,-,-,-,673000,673000,673000,823000,673000,673000,550000,550000,673000,550000,550000,550000
mrsa,0.17,1220000,-,550000,0.37,-,-,-,550000,673000,673000,673000,550000,673000,550000,550000,673000,673000,550000,550000
ovulation calendar,0.2,823000,-,450000,0.71,-,-,-,368000,450000,450000,450000,450000,550000,450000,450000,450000,450000,450000,450000
hpv,0.23,2240000,-,823000,1.98,-,-,-,823000,823000,823000,1000000,823000,823000,673000,823000,823000,823000,673000,673000
due date calculator,0.16,368000,-,246000,0.35,-,-,-,246000,246000,246000,301000,246000,301000,246000,301000,246000,246000,246000,246000
ringworm,0.19,823000,-,550000,0.62,-,-,-,550000,550000,550000,550000,550000,550000,550000,550000,550000,550000,450000,450000
multiple sclerosis,0.44,1500000,-,823000,2.06,-,-,-,673000,823000,1000000,1000000,823000,823000,673000,823000,823000,823000,673000,673000
hypothyroidism,0.25,1500000,-,823000,1.1,-,-,-,823000,823000,823000,1000000,823000,1000000,673000,823000,823000,823000,673000,673000
pregnancy symptoms,0.21,1830000,-,823000,0.5,-,-,-,1000000,823000,823000,1000000,823000,1000000,823000,1000000,1000000,823000,823000,823000
lice,0.24,2240000,-,823000,1.83,-,-,-,823000,823000,823000,1000000,823000,1000000,673000,823000,823000,823000,823000,823000
asthma,0.41,2740000,-,1000000,5.68,-,-,-,823000,1000000,1000000,1220000,1000000,1000000,823000,1000000,1000000,1000000,823000,673000
dukan diet,0.27,450000,-,165000,0.31,-,-,-,368000,673000,550000,201000,22200,40500,74000,22200,33100,60500,12100,12100
eczema,0.21,1500000,-,673000,2.05,-,-,-,673000,673000,673000,673000,673000,823000,673000,673000,673000,550000,550000,550000
signs of pregnancy,0.22,1500000,-,1000000,0.49,-,-,-,1000000,1000000,823000,1000000,1000000,1220000,1000000,1000000,1000000,1000000,823000,823000
endometriosis,0.29,823000,-,301000,1.89,-,-,-,301000,301000,301000,368000,301000,301000,246000,301000,301000,301000,301000,246000
adhd,0.41,2740000,-,1220000,5.14,-,-,-,1220000,1220000,1500000,1500000,1500000,1220000,1220000,1500000,1500000,1220000,1000000,823000
celiac disease,0.14,450000,-,301000,0.66,-,-,-,301000,301000,301000,368000,301000,368000,246000,301000,301000,301000,246000,246000
genital warts,0.27,673000,-,450000,2.24,-,-,-,368000,450000,368000,450000,368000,450000,368000,450000,450000,368000,368000,368000
blood pressure,0.26,4090000,-,2240000,1.76,-,-,-,-,-,2740000,2740000,2740000,2740000,2240000,2240000,2240000,2240000,1830000,1830000
kidney stones,0.24,673000,-,450000,0.87,-,-,-,550000,450000,450000,550000,550000,550000,450000,450000,450000,450000,450000,450000
hernia,0.21,3350000,-,1000000,0.95,-,-,-,-,1000000,1000000,1220000,1000000,1220000,1000000,1000000,1000000,1000000,1000000,823000
leukemia,0.24,1830000,-,673000,1.54,-,-,-,673000,673000,823000,823000,823000,823000,673000,823000,673000,673000,550000,550000
thyroid,0.28,3350000,-,1830000,1.03,-,-,-,1830000,1830000,1830000,2240000,1830000,1830000,1500000,1500000,1830000,1500000,1500000,1500000
early signs of pregnancy,0.25,550000,-,301000,0.42,-,-,-,301000,301000,301000,301000,301000,368000,301000,301000,301000,301000,301000,301000
chiropractor,0.29,2740000,-,2240000,4.95,-,-,-,2240000,2240000,1830000,2740000,2240000,2740000,1830000,1830000,1830000,1830000,1830000,1830000
paleo diet,0.23,246000,-,165000,0.21,-,-,-,246000,201000,246000,246000,165000,246000,110000,110000,110000,110000,90500,90500
1800 contacts,0.37,201000,-,201000,0.62,-,-,-,201000,201000,165000,201000,201000,246000,201000,201000,201000,246000,201000,201000
dementia,0.41,1220000,-,550000,1.77,-,-,-,550000,550000,550000,550000,550000,550000,450000,550000,550000,450000,368000,450000
contact lenses,0.71,2240000,-,1500000,3.88,-,-,-,1220000,1220000,1220000,1500000,1500000,1500000,1220000,1220000,2240000,1500000,1220000,1500000
vitamin d deficiency,0.18,301000,-,201000,0.78,-,-,-,201000,201000,201000,246000,201000,246000,201000,246000,201000,165000,165000,201000
whooping cough,0.28,368000,-,246000,1.55,-,-,-,135000,165000,165000,246000,246000,246000,246000,368000,368000,368000,246000,246000
urinary tract infection,0.14,1500000,-,1000000,0.92,-,-,-,823000,823000,823000,1000000,1000000,1000000,823000,1000000,1000000,823000,823000,823000
calorie calculator,0.16,450000,-,246000,0.75,-,-,-,246000,246000,246000,301000,301000,368000,165000,201000,246000,246000,246000,246000
pregnancy calendar,0.31,301000,-,165000,0.44,-,-,-,135000,135000,135000,165000,135000,165000,135000,165000,165000,165000,165000,165000
hysterectomy,0.39,550000,-,301000,1.73,-,-,-,368000,301000,301000,368000,301000,368000,301000,301000,368000,301000,301000,301000
chicken pox,0.18,823000,-,301000,0.52,-,-,-,301000,368000,368000,368000,301000,301000,301000,368000,301000,301000,246000,246000
neuropathy,0.47,823000,-,450000,2.95,-,-,-,450000,550000,450000,550000,450000,550000,450000,450000,550000,450000,450000,368000
sciatica,0.48,1000000,-,450000,3.13,-,-,-,450000,450000,450000,450000,450000,450000,368000,368000,450000,450000,368000,368000
ovulation,0.18,2740000,-,1220000,0.94,-,-,-,-,1220000,1220000,1500000,1220000,1500000,1220000,1500000,1500000,1220000,1220000,1220000
susan g komen,0.25,201000,-,201000,1.21,-,-,-,135000,201000,201000,201000,165000,201000,110000,165000,450000,301000,165000,90500
prostate cancer,0.63,1000000,-,450000,3.82,-,-,-,450000,550000,450000,550000,550000,550000,450000,550000,550000,450000,450000,450000
tmj,0.23,550000,-,368000,3.2,-,-,-,368000,368000,368000,450000,450000,450000,368000,368000,368000,368000,301000,368000
osteoporosis,0.55,1000000,-,301000,6.06,-,-,-,246000,301000,301000,368000,301000,301000,246000,368000,368000,301000,201000,246000
triglycerides,0.5,550000,-,246000,5.83,-,-,-,246000,246000,246000,301000,301000,246000,201000,246000,301000,301000,246000,246000
lower back pain,0.39,673000,-,450000,5.19,-,-,-,450000,450000,450000,550000,450000,550000,368000,450000,450000,450000,368000,368000
rosacea,0.41,823000,-,301000,2.65,-,-,-,246000,301000,301000,368000,368000,368000,246000,246000,246000,246000,201000,246000
blood pressure chart,0.34,135000,-,90500,0.9,-,-,-,90500,90500,90500,110000,90500,110000,74000,90500,90500,74000,74000,74000
lupus symptoms,0.35,165000,-,110000,0.85,-,-,-,135000,135000,110000,135000,110000,110000,90500,110000,110000,110000,110000,110000
rite aid locations,0.19,74000,-,74000,0.23,-,-,-,60500,60500,60500,40500,60500,110000,110000,90500,90500,74000,90500,74000
phlebotomy,0.61,550000,-,450000,3.46,-,-,-,450000,450000,450000,550000,450000,550000,368000,368000,450000,450000,368000,368000
cholesterol levels,0.58,301000,-,201000,7.01,-,-,-,165000,165000,201000,201000,201000,201000,165000,201000,201000,201000,165000,165000
colitis,0.31,1000000,-,450000,2.77,-,-,-,450000,450000,450000,550000,450000,450000,368000,450000,450000,450000,368000,368000
irritable bowel syndrome,0.36,673000,-,246000,1.26,-,-,-,246000,246000,246000,301000,301000,368000,246000,246000,246000,246000,246000,246000
knee pain,0.35,673000,-,368000,2.59,-,-,-,450000,450000,450000,450000,368000,450000,301000,368000,368000,368000,368000,301000
tinnitus,0.32,823000,-,301000,1.64,-,-,-,246000,246000,301000,368000,368000,450000,301000,301000,301000,246000,246000,246000
stem cell research,0.39,368000,-,246000,2.26,-,-,-,135000,246000,301000,368000,301000,301000,301000,450000,368000,246000,135000,110000
symptoms of pregnancy,0.21,1830000,-,823000,0.52,-,-,-,1000000,823000,823000,1000000,823000,1000000,823000,1000000,1000000,823000,823000,823000
bedbugs,0.45,1830000,-,1220000,2.25,-,-,-,1220000,1000000,823000,1000000,1000000,1220000,1000000,1500000,1830000,2240000,1830000,1000000
atrial fibrillation,0.4,450000,-,246000,2.57,-,-,-,246000,246000,246000,301000,301000,301000,201000,246000,246000,246000,165000,165000
constipation,0.18,1830000,-,823000,1.75,-,-,-,823000,823000,823000,1000000,823000,1000000,823000,823000,823000,823000,673000,673000
thyroid symptoms,0.37,301000,-,165000,1.01,-,-,-,165000,165000,165000,165000,165000,201000,165000,165000,201000,165000,165000,165000
fish oil,0.45,823000,-,550000,2.09,-,-,-,550000,550000,550000,673000,550000,673000,450000,550000,550000,550000,450000,450000
oxyelite pro,0.43,165000,-,135000,1.01,-,-,-,165000,165000,165000,201000,201000,165000,74000,74000,90500,90500,90500,90500
candida,0.21,4090000,-,1000000,0.73,-,-,-,823000,1000000,823000,1000000,1000000,1220000,823000,1000000,1000000,1000000,823000,823000
cipro,0.02,823000,-,301000,1.77,-,-,-,246000,246000,246000,301000,301000,301000,246000,246000,301000,368000,246000,301000
shingles symptoms,0.39,110000,-,74000,0.5,-,-,-,90500,74000,60500,60500,74000,90500,74000,74000,74000,60500,60500,60500
lose weight fast,0.6,1220000,-,673000,2.64,-,-,-,673000,673000,550000,673000,673000,823000,550000,550000,550000,550000,550000,550000
fibromyalgia symptoms,0.83,110000,-,74000,3.22,-,-,-,74000,74000,49500,40500,60500,90500,60500,74000,74000,74000,74000,74000
lymph nodes,0.08,1220000,-,823000,0.59,-,-,-,823000,823000,823000,1000000,823000,823000,673000,673000,823000,673000,673000,673000
ulcerative colitis,0.34,301000,-,165000,4.89,-,-,-,165000,135000,165000,201000,165000,165000,165000,165000,165000,165000,165000,135000
ovarian cancer,0.45,550000,-,301000,2.51,-,-,-,301000,301000,301000,368000,301000,301000,301000,301000,368000,368000,301000,301000
multiple myeloma,0.43,246000,-,135000,1.65,-,-,-,135000,135000,135000,201000,135000,135000,110000,135000,135000,135000,110000,110000
cervical cancer,0.48,550000,-,246000,3.13,-,-,-,201000,246000,246000,301000,246000,246000,246000,246000,246000,246000,201000,201000
hiv symptoms,0.61,301000,-,165000,1.74,-,-,-,135000,165000,165000,165000,165000,165000,165000,165000,165000,135000,135000,135000
migraine,0.32,1830000,-,823000,4.74,-,-,-,673000,673000,673000,823000,1000000,823000,673000,823000,823000,673000,673000,673000
medical assistant,0.57,823000,-,673000,8.79,-,-,-,673000,673000,673000,823000,673000,823000,550000,550000,673000,673000,550000,550000
pharmacy technician,0.62,550000,-,450000,6.94,-,-,-,450000,450000,368000,550000,450000,550000,368000,368000,450000,450000,368000,368000
head lice,0.37,301000,-,201000,1.77,-,-,-,165000,165000,165000,201000,165000,201000,165000,201000,246000,246000,201000,201000
gout symptoms,0.48,110000,-,60500,1.08,-,-,-,90500,74000,60500,49500,60500,74000,74000,74000,74000,49500,49500,49500
restless leg syndrome,0.36,201000,-,110000,0.86,-,-,-,135000,110000,135000,110000,110000,110000,90500,110000,110000,110000,110000,110000
bipolar symptoms,0.63,201000,-,135000,5.19,-,-,-,135000,135000,165000,110000,110000,135000,135000,135000,135000,110000,110000,110000
diets,0.41,5000000,-,2740000,1.92,-,-,-,2740000,2740000,2740000,3350000,3350000,4090000,2240000,2740000,2740000,2740000,2740000,2240000
erectile dysfunction,0.61,673000,-,368000,9.99,-,-,-,301000,301000,301000,450000,368000,450000,368000,301000,301000,301000,301000,368000
vitamins,0.42,2240000,-,1500000,1.63,-,-,-,-,-,1500000,1830000,1500000,1830000,1220000,1500000,1500000,1500000,1220000,1220000
bronchitis symptoms,0.24,90500,-,74000,2.04,-,-,-,49500,60500,74000,90500,110000,110000,90500,74000,74000,49500,33100,33100
weight loss calculator,0.22,135000,-,110000,1.88,-,-,-,110000,110000,90500,110000,110000,165000,90500,90500,90500,74000,74000,90500
conjunctivitis,0.07,550000,-,201000,0.65,-,-,-,201000,246000,246000,246000,201000,201000,165000,201000,165000,165000,165000,165000
liposuction,0.75,1220000,-,450000,6.5,-,-,-,450000,450000,450000,550000,550000,550000,450000,450000,450000,450000,450000,368000
early pregnancy symptoms,0.23,450000,-,246000,0.41,-,-,-,301000,246000,246000,301000,246000,301000,246000,301000,301000,246000,246000,246000
colon cleanse,0.63,450000,-,301000,2.69,-,-,-,246000,201000,246000,301000,301000,450000,301000,301000,246000,301000,368000,368000
diverticulosis,0.38,368000,-,201000,0.45,-,-,-,201000,201000,201000,246000,201000,201000,165000,201000,201000,201000,201000,201000
colon cancer symptoms,0.55,201000,-,90500,1.33,-,-,-,110000,90500,90500,110000,90500,110000,90500,90500,90500,110000,90500,90500
pregnancy test,0.21,1830000,-,1000000,1.82,-,-,-,1000000,1000000,1000000,1000000,1000000,1000000,823000,1000000,1000000,1000000,823000,823000
std symptoms,0.26,135000,-,90500,1.58,-,-,-,90500,90500,90500,110000,90500,110000,90500,110000,90500,90500,90500,90500
dermatitis,0.13,1500000,-,450000,1.27,-,-,-,450000,450000,450000,550000,450000,550000,450000,450000,450000,450000,450000,450000
body fat calculator,0.14,135000,-,90500,0.84,-,-,-,90500,90500,90500,110000,90500,110000,74000,74000,90500,74000,74000,90500
cpap,0.82,673000,-,368000,2.63,-,-,-,368000,368000,301000,368000,368000,450000,368000,368000,368000,368000,301000,301000
acai,0.56,2240000,-,673000,1.07,-,-,-,368000,368000,450000,673000,673000,823000,673000,673000,823000,823000,823000,823000
celiac,0.12,823000,-,450000,0.66,-,-,-,450000,550000,550000,550000,550000,550000,450000,450000,450000,450000,450000,368000
l-arginine,0.7,165000,-,90500,1.71,-,-,-,110000,90500,90500,110000,110000,135000,74000,90500,90500,74000,74000,74000
diet plans,0.49,1220000,-,673000,2.77,-,-,-,673000,823000,673000,823000,673000,1000000,550000,450000,550000,550000,550000,550000
hcg diet plan,0.5,60500,-,49500,3.39,-,-,-,110000,90500,90500,90500,60500,49500,27100,27100,33100,27100,27100,22200
warts,0.22,1830000,-,1000000,1.96,-,-,-,1000000,1000000,1000000,1220000,1000000,1000000,823000,1000000,1000000,1000000,1000000,1000000
chemotherapy,0.3,1000000,-,450000,3.55,-,-,-,450000,450000,450000,550000,550000,550000,450000,450000,450000,450000,368000,368000
heartburn,0.38,550000,-,368000,5.6,-,-,-,368000,368000,368000,368000,368000,368000,368000,368000,368000,368000,301000,301000
osteopenia,0.41,165000,-,60500,0.92,-,-,-,60500,60500,60500,74000,60500,60500,60500,60500,74000,60500,60500,60500
rotator cuff,0.28,368000,-,246000,0.83,-,-,-,246000,301000,301000,301000,301000,301000,246000,246000,246000,246000,246000,201000
childhood obesity,0.31,301000,-,246000,1.41,-,-,-,165000,246000,301000,301000,301000,201000,201000,368000,246000,201000,110000,135000
foot pain,0.4,450000,-,301000,3.09,-,-,-,301000,301000,301000,301000,246000,301000,246000,246000,301000,301000,246000,246000
allergies,0.25,3350000,-,1830000,3.64,-,-,-,1830000,2240000,2240000,2240000,1830000,1830000,1500000,1500000,1830000,1830000,1500000,1500000
stomach pain,0.17,1220000,-,823000,3.42,-,-,-,823000,823000,823000,1000000,823000,1000000,673000,823000,823000,673000,673000,673000
creatinine,0.15,1220000,-,550000,0.52,-,-,-,550000,550000,550000,673000,550000,550000,450000,450000,550000,450000,450000,368000
milk thistle,0.55,201000,-,90500,1.49,-,-,-,110000,110000,110000,110000,135000,110000,90500,90500,90500,90500,90500,90500
acid reflux symptoms,0.6,110000,-,74000,5.18,-,-,-,74000,74000,74000,74000,74000,90500,74000,90500,74000,74000,74000,74000
meningitis symptoms,0.33,135000,-,74000,1,-,-,-,74000,74000,74000,90500,90500,90500,74000,74000,74000,74000,60500,49500
liver cancer,0.3,550000,-,246000,2.28,-,-,-,301000,301000,246000,301000,301000,301000,246000,246000,246000,246000,246000,201000
weight loss tips,0.54,201000,-,74000,3.52,-,-,-,74000,74000,74000,90500,90500,110000,74000,60500,74000,74000,74000,74000
medical questions,0.41,165000,-,110000,0.98,-,-,-,74000,90500,90500,135000,110000,135000,90500,110000,110000,110000,90500,90500
eyemasters,0.3,74000,-,74000,0.78,-,-,-,74000,60500,60500,90500,74000,74000,60500,60500,60500,60500,60500,60500
nioxin,0.87,165000,-,110000,1.34,-,-,-,110000,90500,90500,110000,110000,110000,110000,110000,110000,110000,90500,90500
carpal tunnel syndrome,0.34,201000,-,74000,1.48,-,-,-,60500,60500,60500,110000,90500,90500,74000,74000,90500,90500,74000,74000
varicose veins,0.66,301000,-,165000,4.98,-,-,-,201000,201000,165000,201000,165000,165000,135000,135000,135000,165000,165000,165000
urinary tract infection symptoms,0.15,201000,-,165000,0.77,-,-,-,165000,165000,135000,135000,135000,165000,165000,165000,165000,165000,165000,165000
cherokee scrubs,0.98,60500,-,49500,2.45,-,-,-,49500,49500,49500,60500,60500,60500,40500,49500,49500,49500,49500,40500
lung cancer symptoms,0.65,110000,-,60500,1.96,-,-,-,60500,60500,60500,74000,60500,74000,60500,74000,60500,60500,49500,49500
orthodontist,0.28,1500000,-,823000,5.06,-,-,-,823000,823000,823000,1000000,1000000,1000000,673000,823000,823000,673000,673000,673000
ovulation predictor,0.41,74000,-,49500,1.56,-,-,-,40500,40500,40500,49500,49500,60500,49500,60500,60500,49500,60500,49500
spirulina,0.48,550000,-,90500,1.55,-,-,-,110000,110000,110000,135000,90500,110000,90500,110000,90500,74000,74000,74000
assisted living,0.61,1220000,-,823000,4.58,-,-,-,823000,823000,823000,1000000,1000000,1000000,823000,823000,823000,823000,823000,823000
hpv in men,0.24,90500,-,74000,2.06,-,-,-,74000,74000,74000,110000,90500,74000,74000,74000,90500,74000,60500,60500
staph infection,0.07,368000,-,301000,0.27,-,-,-,301000,301000,301000,301000,301000,301000,246000,301000,301000,301000,301000,301000
neti pot,0.27,246000,-,165000,1.37,-,-,-,135000,165000,165000,201000,201000,246000,201000,201000,165000,165000,110000,90500
eyeglasses,0.66,6120000,-,3350000,1.45,-,-,-,3350000,3350000,3350000,4090000,4090000,4090000,3350000,3350000,3350000,3350000,3350000,2740000
impetigo,0.1,368000,-,135000,0.25,-,-,-,135000,135000,135000,135000,135000,135000,135000,135000,165000,135000,135000,135000
dyslexia,0.27,1000000,-,368000,1.63,-,-,-,301000,368000,368000,450000,368000,368000,368000,368000,368000,368000,246000,201000
hives,0.14,1220000,-,673000,0.77,-,-,-,673000,673000,673000,673000,673000,673000,550000,550000,550000,550000,550000,550000
suboxone,0.19,368000,-,301000,1.83,-,-,-,301000,301000,301000,368000,301000,301000,301000,301000,301000,301000,246000,246000
carpal tunnel,0.4,673000,-,368000,0.95,-,-,-,368000,368000,368000,450000,368000,368000,368000,368000,368000,368000,301000,301000
flu symptoms,0.17,450000,-,246000,3.79,-,-,-,110000,135000,165000,301000,450000,450000,301000,246000,246000,165000,90500,90500
hypertension,0.17,1830000,-,673000,2.06,-,-,-,550000,673000,673000,823000,673000,673000,550000,673000,673000,673000,550000,550000
gall bladder symptoms,0.21,201000,-,165000,0.4,-,-,-,165000,135000,135000,165000,165000,201000,165000,165000,165000,165000,165000,165000
lung cancer,0.46,1000000,-,673000,3.21,-,-,-,550000,673000,673000,673000,673000,673000,550000,673000,673000,550000,450000,450000
niacin,0.28,550000,-,301000,3.77,-,-,-,301000,301000,301000,368000,301000,301000,246000,301000,301000,246000,201000,201000
high blood pressure,0.31,1500000,-,1000000,2.17,-,-,-,823000,823000,1000000,1220000,1000000,1000000,823000,1000000,1000000,823000,673000,673000
biotin,0.42,550000,-,246000,1.21,-,-,-,246000,246000,301000,301000,246000,301000,201000,246000,246000,201000,201000,201000
menopause,0.53,1830000,-,673000,1.61,-,-,-,673000,673000,673000,823000,673000,823000,550000,673000,673000,673000,673000,673000
probiotics,0.61,673000,-,450000,2.32,-,-,-,450000,450000,450000,550000,450000,550000,368000,368000,368000,368000,301000,301000
brown recluse spider,0.14,165000,-,165000,0.13,-,-,-,201000,201000,135000,90500,60500,60500,60500,110000,201000,246000,246000,246000
colon cancer,0.44,1220000,-,450000,1.91,-,-,-,450000,450000,450000,550000,450000,550000,450000,450000,450000,450000,368000,368000
glaucoma,0.28,673000,-,246000,1.21,-,-,-,246000,246000,246000,301000,246000,246000,246000,246000,246000,246000,201000,201000
hemroids,0.31,246000,-,201000,1.93,-,-,-,201000,201000,201000,246000,201000,201000,165000,165000,201000,165000,165000,165000
muscle milk,0.48,201000,-,165000,1.41,-,-,-,165000,165000,165000,201000,165000,201000,135000,165000,165000,165000,165000,135000
lyme disease symptoms,0.31,135000,-,110000,0.89,-,-,-,201000,165000,90500,74000,49500,60500,60500,90500,90500,90500,110000,135000
hcg drops,0.66,201000,-,165000,4.17,-,-,-,246000,246000,246000,246000,201000,165000,90500,110000,135000,110000,110000,90500
plastic surgery,0.36,3350000,-,2240000,5.35,-,-,-,2240000,1830000,1830000,2240000,2240000,2740000,2240000,2240000,1830000,1830000,1830000,1830000
acid reflux,0.5,1220000,-,550000,4.27,-,-,-,550000,550000,550000,673000,550000,673000,550000,550000,550000,550000,450000,450000
depression symptoms,0.63,450000,-,201000,11.23,-,-,-,201000,201000,246000,246000,246000,246000,201000,246000,246000,201000,165000,165000
colored contacts,0.86,301000,-,246000,1.96,-,-,-,246000,246000,246000,246000,246000,301000,246000,246000,450000,301000,246000,246000
symptoms of diabetes,0.52,673000,-,368000,2.29,-,-,-,368000,368000,368000,368000,368000,368000,301000,368000,368000,301000,301000,301000
sciatic nerve,0.51,301000,-,201000,2.83,-,-,-,201000,201000,201000,201000,201000,201000,165000,201000,201000,201000,201000,165000
anxiety symptoms,0.35,246000,-,165000,2.1,-,-,-,165000,165000,165000,201000,165000,201000,165000,165000,165000,165000,135000,135000
calories,0.05,11100000,-,7480000,0.78,-,-,-,-,-,9140000,9140000,9140000,11100000,5000000,6120000,7480000,7480000,7480000,7480000
eating disorders,0.32,673000,-,450000,7.6,-,-,-,368000,450000,550000,550000,550000,450000,450000,673000,450000,368000,246000,246000
hepatitis b,0.18,1000000,-,246000,3.15,-,-,-,246000,301000,301000,301000,246000,301000,246000,246000,246000,246000,201000,201000
alopecia,0.31,823000,-,201000,2.8,-,-,-,201000,201000,201000,246000,246000,301000,201000,201000,201000,201000,165000,165000
vitamin b12,0.31,1220000,-,368000,1.35,-,-,-,-,368000,368000,450000,368000,368000,301000,368000,368000,368000,301000,301000
bursitis,0.17,1220000,-,246000,0.77,-,-,-,301000,301000,301000,301000,301000,301000,246000,301000,301000,246000,246000,246000
glycemic index,0.27,301000,-,201000,0.47,-,-,-,201000,201000,201000,301000,246000,301000,165000,165000,201000,201000,201000,201000
